Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-000974,2019-04-06,2019-04-14,Second Class,C-7198,Customer 974,Corporate,United States,Columbus,Pennsylvania,51421,Central,P-90098,Office Supplies,Art,Product 974,80.59,4,0.08,23.36
ORD-000975,2019-07-30,2019-08-01,Same Day,C-5484,Customer 975,Home Office,United States,Philadelphia,Pennsylvania,11247,Central,P-76077,Technology,Machines,Product 975,24.54,5,0.02,5.75
ORD-000976,2017-09-18,2017-09-20,Same Day,C-1637,Customer 976,Corporate,United States,New York,Pennsylvania,26667,Central,P-24615,Furniture,Tables,Product 976,238.99,2,0.07,42.13
ORD-000977,2018-03-09,2018-03-11,Second Class,C-8359,Customer 977,Consumer,United States,Houston,Ohio,11186,South,P-92344,Furniture,Tables,Product 977,265.74,3,0.16,33.82
ORD-000978,2018-10-09,2018-10-11,Standard Class,C-4567,Customer 978,Consumer,United States,Seattle,Washington,60280,West,P-32619,Technology,Copiers,Product 978,240.08,2,0.08,26.71
ORD-000979,2017-07-08,2017-07-13,Same Day,C-2829,Customer 979,Consumer,United States,Houston,Texas,34829,East,P-16054,Technology,Accessories,Product 979,28.85,1,0.01,9.8
ORD-000980,2018-02-28,2018-03-02,Second Class,C-2790,Customer 980,Consumer,United States,Los Angeles,Ohio,57092,South,P-70530,Office Supplies,Binders,Product 980,714.83,5,0.18,-6.64
ORD-000981,2018-01-12,2018-01-14,Second Class,C-1635,Customer 981,Corporate,United States,Seattle,Illinois,65634,Central,P-78437,Office Supplies,Binders,Product 981,395.39,2,0.07,54.94
ORD-000982,2019-11-17,2019-11-21,Standard Class,C-8639,Customer 982,Consumer,United States,Miami,Illinois,32661,Central,P-55087,Office Supplies,Paper,Product 982,456.32,3,0.14,34.02
ORD-000983,2019-07-31,2019-08-04,First Class,C-1916,Customer 983,Consumer,United States,Los Angeles,Texas,34092,East,P-32150,Furniture,Tables,Product 983,139.57,3,0.23,23.17
ORD-000984,2017-01-28,2017-01-30,Second Class,C-2955,Customer 984,Home Office,United States,Los Angeles,California,25274,East,P-42938,Furniture,Tables,Product 984,500.13,3,0.08,42.38
ORD-000985,2018-10-19,2018-10-21,First Class,C-1305,Customer 985,Consumer,United States,Seattle,New York,31808,Central,P-25663,Furniture,Chairs,Product 985,50.93,1,0.24,2.25
ORD-000986,2018-04-30,2018-05-03,Second Class,C-5653,Customer 986,Home Office,United States,Los Angeles,Washington,77717,South,P-30392,Technology,Phones,Product 986,188.84,1,0.08,18.95
ORD-000987,2018-01-22,2018-01-26,Standard Class,C-5492,Customer 987,Corporate,United States,Philadelphia,Texas,51641,Central,P-66481,Technology,Copiers,Product 987,158.93,2,0.0,54.16
ORD-000988,2019-01-12,2019-01-17,Same Day,C-4614,Customer 988,Consumer,United States,Columbus,Florida,26995,East,P-36877,Technology,Copiers,Product 988,877.71,5,0.0,208.04
ORD-000989,2017-08-21,2017-08-29,Second Class,C-1936,Customer 989,Corporate,United States,Columbus,California,91757,South,P-16637,Office Supplies,Paper,Product 989,428.53,3,0.06,67.99
ORD-000990,2018-11-24,2018-12-01,First Class,C-8056,Customer 990,Consumer,United States,Philadelphia,New York,48989,West,P-98952,Technology,Copiers,Product 990,722.32,5,0.0,121.2
ORD-000991,2018-12-12,2018-12-13,First Class,C-6265,Customer 991,Corporate,United States,Houston,Texas,73282,South,P-65939,Office Supplies,Paper,Product 991,402.2,3,0.01,115.85
ORD-000992,2019-06-14,2019-06-18,Second Class,C-1012,Customer 992,Corporate,United States,Houston,New York,14327,East,P-85189,Technology,Machines,Product 992,117.36,2,0.18,8.66
ORD-000993,2018-03-13,2018-03-18,First Class,C-4492,Customer 993,Home Office,United States,Los Angeles,Pennsylvania,50599,West,P-91961,Technology,Phones,Product 993,26.21,3,0.06,3.49
ORD-000994,2018-07-06,2018-07-14,Standard Class,C-5602,Customer 994,Corporate,United States,Los Angeles,Illinois,49966,Central,P-45976,Technology,Copiers,Product 994,117.75,1,0.07,10.69
ORD-000995,2019-06-13,2019-06-14,Same Day,C-3549,Customer 995,Consumer,United States,Seattle,Pennsylvania,35314,West,P-84457,Furniture,Bookcases,Product 995,304.26,2,0.01,47.34
ORD-000996,2017-10-25,2017-10-27,Same Day,C-3690,Customer 996,Consumer,United States,Houston,New York,30431,West,P-21496,Office Supplies,Storage,Product 996,356.82,5,0.22,39.77
ORD-000997,2017-06-30,2017-07-03,Second Class,C-4165,Customer 997,Home Office,United States,Chicago,Pennsylvania,87311,East,P-18237,Office Supplies,Storage,Product 997,207.9,2,0.23,8.82
ORD-000998,2018-07-21,2018-07-26,Standard Class,C-1167,Customer 998,Home Office,United States,New York,New York,27152,East,P-14497,Furniture,Bookcases,Product 998,321.75,2,0.24,45.08
ORD-000999,2019-10-07,2019-10-11,Standard Class,C-3534,Customer 999,Corporate,United States,Chicago,Texas,22273,South,P-59616,Office Supplies,Paper,Product 999,456.95,5,0.09,40.38
ORD-001000,2019-07-08,2019-07-11,Same Day,C-4293,Customer 1000,Consumer,United States,Philadelphia,California,55422,West,P-31431,Furniture,Tables,Product 1000,142.32,1,0.15,30.07
ORD-001001,2019-04-17,2019-04-21,Second Class,C-4468,Customer 1001,Home Office,United States,Columbus,Ohio,22770,Central,P-45735,Technology,Machines,Product 1001,202.23,2,0.09,39.75
ORD-001002,2018-01-30,2018-02-02,Standard Class,C-8985,Customer 1002,Corporate,United States,Columbus,California,20648,East,P-93383,Furniture,Tables,Product 1002,100.82,1,0.18,24.59
ORD-001003,2019-05-11,2019-05-12,Second Class,C-1602,Customer 1003,Home Office,United States,Columbus,Illinois,79646,West,P-12212,Furniture,Chairs,Product 1003,194.99,5,0.09,64.33
ORD-001004,2017-12-26,2017-12-31,First Class,C-4334,Customer 1004,Consumer,United States,Chicago,Pennsylvania,95444,South,P-70803,Technology,Copiers,Product 1004,263.93,2,0.07,24.47
ORD-001005,2018-08-15,2018-08-17,First Class,C-6376,Customer 1005,Corporate,United States,Chicago,Washington,95000,West,P-96099,Technology,Accessories,Product 1005,14.1,3,0.06,3.06
ORD-001006,2017-12-23,2017-12-28,Standard Class,C-8872,Customer 1006,Corporate,United States,Columbus,Ohio,35177,West,P-90795,Furniture,Tables,Product 1006,220.31,5,0.08,15.98
ORD-001007,2019-01-21,2019-01-28,Standard Class,C-1175,Customer 1007,Corporate,United States,Columbus,New York,10003,East,P-82147,Office Supplies,Binders,Product 1007,482.13,3,0.0,184.7
ORD-001008,2019-10-04,2019-10-10,Standard Class,C-1830,Customer 1008,Home Office,United States,Los Angeles,Illinois,20426,South,P-48060,Furniture,Chairs,Product 1008,48.71,1,0.1,2.25
ORD-001009,2017-08-16,2017-08-21,First Class,C-5567,Customer 1009,Home Office,United States,Miami,California,61888,West,P-56046,Technology,Copiers,Product 1009,65.6,2,0.2,8.93
ORD-001010,2017-03-08,2017-03-16,Same Day,C-1612,Customer 1010,Corporate,United States,Seattle,New York,28635,Central,P-68539,Technology,Accessories,Product 1010,367.42,4,0.29,49.08
ORD-001011,2018-08-01,2018-08-06,First Class,C-6041,Customer 1011,Home Office,United States,Miami,Illinois,97089,South,P-79965,Technology,Machines,Product 1011,157.38,1,0.02,36.14
ORD-001012,2017-07-10,2017-07-18,Standard Class,C-9918,Customer 1012,Corporate,United States,Seattle,Washington,88279,West,P-25503,Office Supplies,Art,Product 1012,111.57,2,0.09,24.44
ORD-001013,2018-11-04,2018-11-07,Same Day,C-3022,Customer 1013,Consumer,United States,Seattle,Texas,86643,South,P-27071,Office Supplies,Art,Product 1013,157.65,1,0.11,13.49
ORD-001014,2017-06-22,2017-06-28,First Class,C-3422,Customer 1014,Home Office,United States,Houston,Washington,21897,West,P-42457,Office Supplies,Paper,Product 1014,469.31,5,0.22,34.28
ORD-001015,2018-02-18,2018-02-23,Second Class,C-2010,Customer 1015,Consumer,United States,Miami,California,71700,South,P-76648,Furniture,Furnishings,Product 1015,219.25,5,0.07,69.34
ORD-001016,2018-06-28,2018-07-02,First Class,C-1915,Customer 1016,Consumer,United States,Miami,Illinois,23037,Central,P-83456,Furniture,Furnishings,Product 1016,319.03,5,0.09,23.65
ORD-001017,2018-08-22,2018-08-28,Standard Class,C-3759,Customer 1017,Consumer,United States,Miami,California,67844,West,P-63328,Furniture,Tables,Product 1017,235.12,1,0.07,60.02
ORD-001018,2017-03-07,2017-03-09,First Class,C-5322,Customer 1018,Home Office,United States,Miami,California,62516,Central,P-51483,Furniture,Furnishings,Product 1018,401.33,4,0.23,-39.29
ORD-001019,2019-09-28,2019-10-02,Standard Class,C-3589,Customer 1019,Home Office,United States,Philadelphia,California,85821,East,P-56270,Technology,Phones,Product 1019,135.08,1,0.23,-3.85
ORD-001020,2017-07-15,2017-07-22,Second Class,C-1217,Customer 1020,Consumer,United States,Miami,Florida,68292,Central,P-37721,Furniture,Tables,Product 1020,140.77,1,0.13,2.04
ORD-001021,2018-03-30,2018-03-31,Standard Class,C-4237,Customer 1021,Home Office,United States,Houston,Texas,67165,South,P-87722,Furniture,Chairs,Product 1021,547.61,5,0.14,13.78
ORD-001022,2017-05-25,2017-06-01,Same Day,C-4442,Customer 1022,Corporate,United States,Philadelphia,Washington,68298,South,P-47483,Furniture,Chairs,Product 1022,231.85,2,0.18,-14.52
ORD-001023,2017-12-03,2017-12-06,Standard Class,C-7286,Customer 1023,Consumer,United States,Philadelphia,Texas,37178,South,P-27754,Technology,Phones,Product 1023,548.72,5,0.38,-49.51
ORD-001024,2017-04-11,2017-04-16,First Class,C-6000,Customer 1024,Consumer,United States,Los Angeles,Florida,16433,West,P-57382,Office Supplies,Binders,Product 1024,270.61,3,0.07,66.02
ORD-001025,2018-04-27,2018-05-03,First Class,C-2519,Customer 1025,Corporate,United States,Columbus,Florida,21953,West,P-60789,Furniture,Furnishings,Product 1025,1010.79,5,0.1,167.31
ORD-001026,2019-10-22,2019-10-28,Standard Class,C-3062,Customer 1026,Consumer,United States,Houston,New York,57912,East,P-38760,Technology,Copiers,Product 1026,167.63,1,0.07,48.98
ORD-001027,2019-08-27,2019-09-03,Same Day,C-6515,Customer 1027,Home Office,United States,Los Angeles,Pennsylvania,15550,East,P-16103,Technology,Copiers,Product 1027,215.77,2,0.17,7.95
ORD-001028,2019-06-13,2019-06-14,Same Day,C-7459,Customer 1028,Corporate,United States,Los Angeles,Florida,82629,South,P-30516,Technology,Machines,Product 1028,418.51,5,0.21,61.4
ORD-001029,2017-06-06,2017-06-13,Second Class,C-7106,Customer 1029,Home Office,United States,New York,Florida,85029,Central,P-70411,Office Supplies,Binders,Product 1029,490.93,4,0.15,-9.69
ORD-001030,2017-10-23,2017-10-28,First Class,C-4221,Customer 1030,Corporate,United States,Columbus,Washington,81117,South,P-97428,Furniture,Chairs,Product 1030,264.16,3,0.1,23.04
ORD-001031,2018-04-24,2018-04-29,First Class,C-3698,Customer 1031,Consumer,United States,Miami,Washington,36418,East,P-17097,Office Supplies,Storage,Product 1031,944.91,5,0.07,186.72
ORD-001032,2018-02-19,2018-02-24,First Class,C-3391,Customer 1032,Consumer,United States,New York,Ohio,35866,East,P-43719,Furniture,Tables,Product 1032,869.32,5,0.17,96.14
ORD-001033,2019-01-24,2019-01-26,Same Day,C-9642,Customer 1033,Corporate,United States,Houston,Florida,33408,South,P-37707,Office Supplies,Storage,Product 1033,318.25,5,0.13,28.51
ORD-001034,2018-09-05,2018-09-12,Same Day,C-1675,Customer 1034,Consumer,United States,Los Angeles,Ohio,43389,South,P-51520,Office Supplies,Binders,Product 1034,231.26,5,0.02,62.51
ORD-001035,2017-11-19,2017-11-25,Standard Class,C-9753,Customer 1035,Home Office,United States,Los Angeles,Illinois,21035,Central,P-64960,Furniture,Chairs,Product 1035,526.45,4,0.17,20.11
ORD-001036,2018-04-24,2018-04-27,First Class,C-3287,Customer 1036,Home Office,United States,Miami,Pennsylvania,63749,West,P-97079,Office Supplies,Binders,Product 1036,354.65,4,0.07,116.17
ORD-001037,2018-07-15,2018-07-18,First Class,C-2806,Customer 1037,Home Office,United States,New York,Texas,39312,South,P-69721,Technology,Phones,Product 1037,655.01,5,0.1,169.58
ORD-001038,2019-07-24,2019-07-25,First Class,C-7346,Customer 1038,Corporate,United States,New York,Texas,57912,South,P-76836,Furniture,Furnishings,Product 1038,20.95,5,0.16,1.26
ORD-001039,2019-09-06,2019-09-08,First Class,C-7280,Customer 1039,Corporate,United States,New York,Florida,53530,South,P-84529,Furniture,Chairs,Product 1039,414.68,4,0.25,20.37
ORD-001040,2017-06-30,2017-07-02,Same Day,C-6683,Customer 1040,Consumer,United States,Miami,Florida,38677,South,P-82120,Furniture,Furnishings,Product 1040,252.09,4,0.13,68.14
ORD-001041,2017-12-09,2017-12-12,First Class,C-4393,Customer 1041,Home Office,United States,Los Angeles,New York,73295,West,P-71047,Technology,Machines,Product 1041,575.43,3,0.09,122.18
ORD-001042,2018-07-08,2018-07-09,Same Day,C-2262,Customer 1042,Home Office,United States,Philadelphia,Texas,75729,Central,P-66714,Furniture,Tables,Product 1042,272.99,3,0.08,93.92
ORD-001043,2018-05-03,2018-05-10,Second Class,C-3942,Customer 1043,Consumer,United States,Philadelphia,New York,37934,South,P-31337,Furniture,Chairs,Product 1043,214.36,4,0.29,-5.23
ORD-001044,2018-12-23,2018-12-26,Standard Class,C-9737,Customer 1044,Consumer,United States,Chicago,Pennsylvania,83766,West,P-19098,Office Supplies,Binders,Product 1044,83.85,1,0.2,20.46
ORD-001045,2017-03-06,2017-03-12,Same Day,C-3495,Customer 1045,Consumer,United States,Miami,New York,63986,West,P-53819,Furniture,Tables,Product 1045,288.4,2,0.15,43.88
ORD-001046,2018-10-15,2018-10-19,Second Class,C-2020,Customer 1046,Home Office,United States,New York,Ohio,81082,South,P-76829,Office Supplies,Binders,Product 1046,383.88,3,0.18,79.56
ORD-001047,2018-11-25,2018-12-03,First Class,C-6560,Customer 1047,Consumer,United States,Los Angeles,Illinois,47891,Central,P-11537,Office Supplies,Binders,Product 1047,543.94,4,0.13,-11.56
ORD-001048,2017-08-13,2017-08-15,First Class,C-9470,Customer 1048,Home Office,United States,Miami,Illinois,48990,South,P-81370,Office Supplies,Art,Product 1048,107.19,1,0.16,29.61
ORD-001049,2017-04-30,2017-05-08,Second Class,C-3512,Customer 1049,Consumer,United States,Philadelphia,Florida,82774,South,P-72911,Technology,Machines,Product 1049,97.57,5,0.09,1.95
ORD-001050,2019-04-01,2019-04-03,Standard Class,C-8229,Customer 1050,Consumer,United States,New York,Florida,69860,West,P-38567,Office Supplies,Art,Product 1050,242.23,2,0.02,54.11
ORD-001051,2017-05-07,2017-05-10,Same Day,C-5675,Customer 1051,Consumer,United States,Miami,Washington,43312,East,P-47750,Office Supplies,Paper,Product 1051,266.37,3,0.07,64.01
ORD-001052,2019-08-15,2019-08-21,First Class,C-3882,Customer 1052,Consumer,United States,Seattle,Washington,35193,Central,P-87951,Technology,Phones,Product 1052,127.1,1,0.16,27.67
ORD-001053,2018-12-01,2018-12-07,First Class,C-5895,Customer 1053,Consumer,United States,Los Angeles,California,98549,West,P-82814,Office Supplies,Paper,Product 1053,154.84,2,0.09,22.69
ORD-001054,2018-12-07,2018-12-11,First Class,C-1016,Customer 1054,Home Office,United States,Columbus,Pennsylvania,59361,East,P-74917,Furniture,Chairs,Product 1054,123.33,1,0.04,38.67
ORD-001055,2018-09-05,2018-09-09,Standard Class,C-1730,Customer 1055,Corporate,United States,Miami,New York,26497,Central,P-36013,Technology,Copiers,Product 1055,76.15,1,0.01,7.67
ORD-001056,2017-01-27,2017-01-31,Second Class,C-3001,Customer 1056,Home Office,United States,Chicago,New York,54921,West,P-77299,Furniture,Furnishings,Product 1056,223.79,4,0.12,-2.02
ORD-001057,2019-05-04,2019-05-06,Second Class,C-8466,Customer 1057,Corporate,United States,Philadelphia,Florida,50976,South,P-14916,Furniture,Tables,Product 1057,736.74,5,0.0,93.61
ORD-001058,2018-06-15,2018-06-17,Second Class,C-6697,Customer 1058,Home Office,United States,Los Angeles,New York,76737,Central,P-33668,Technology,Copiers,Product 1058,294.74,2,0.29,-2.9
ORD-001059,2017-08-21,2017-08-28,Second Class,C-7504,Customer 1059,Corporate,United States,Philadelphia,New York,44904,East,P-19722,Office Supplies,Binders,Product 1059,80.48,2,0.12,-0.03
ORD-001060,2019-07-19,2019-07-20,Second Class,C-4641,Customer 1060,Home Office,United States,Philadelphia,California,42729,East,P-84667,Technology,Copiers,Product 1060,295.05,4,0.09,32.49
ORD-001061,2017-01-27,2017-01-29,Second Class,C-8276,Customer 1061,Home Office,United States,New York,Ohio,24258,Central,P-14172,Technology,Accessories,Product 1061,210.36,3,0.24,36.17
ORD-001062,2018-03-18,2018-03-20,Standard Class,C-8465,Customer 1062,Consumer,United States,Miami,Ohio,62902,South,P-19850,Furniture,Tables,Product 1062,218.95,1,0.08,66.24
ORD-001063,2019-07-25,2019-08-02,Second Class,C-6269,Customer 1063,Home Office,United States,Houston,Pennsylvania,67835,South,P-32065,Office Supplies,Storage,Product 1063,82.57,1,0.24,11.61
ORD-001064,2017-06-01,2017-06-04,Second Class,C-8610,Customer 1064,Home Office,United States,Seattle,Ohio,85810,Central,P-78886,Furniture,Furnishings,Product 1064,138.46,1,0.13,12.49
ORD-001065,2019-06-29,2019-07-06,First Class,C-7856,Customer 1065,Consumer,United States,Columbus,Pennsylvania,98252,Central,P-66098,Furniture,Furnishings,Product 1065,121.81,1,0.02,38.97
ORD-001066,2018-11-01,2018-11-04,Standard Class,C-8589,Customer 1066,Consumer,United States,Philadelphia,Illinois,88339,Central,P-16751,Furniture,Bookcases,Product 1066,160.99,1,0.04,15.81
ORD-001067,2018-03-01,2018-03-04,First Class,C-7667,Customer 1067,Corporate,United States,Los Angeles,Washington,29476,East,P-62568,Technology,Accessories,Product 1067,573.05,5,0.07,73.88
ORD-001068,2017-08-24,2017-09-01,Same Day,C-5212,Customer 1068,Consumer,United States,Chicago,Ohio,78606,East,P-33625,Office Supplies,Binders,Product 1068,729.55,4,0.09,231.9
ORD-001069,2017-07-06,2017-07-07,Second Class,C-6804,Customer 1069,Consumer,United States,Seattle,Illinois,91857,West,P-30581,Technology,Machines,Product 1069,361.63,3,0.17,76.25
ORD-001070,2019-09-18,2019-09-25,First Class,C-8444,Customer 1070,Consumer,United States,Houston,Ohio,63281,West,P-73269,Furniture,Chairs,Product 1070,136.79,1,0.13,29.02
ORD-001071,2018-12-12,2018-12-19,First Class,C-6451,Customer 1071,Corporate,United States,Philadelphia,Washington,29614,Central,P-85146,Office Supplies,Binders,Product 1071,202.57,4,0.03,54.65
ORD-001072,2017-03-26,2017-03-31,Same Day,C-4456,Customer 1072,Home Office,United States,Miami,Illinois,95949,West,P-15339,Technology,Machines,Product 1072,84.02,3,0.11,22.76
ORD-001073,2018-08-18,2018-08-19,Second Class,C-8041,Customer 1073,Home Office,United States,Houston,Washington,18148,West,P-74584,Office Supplies,Binders,Product 1073,280.01,2,0.04,50.58
ORD-001074,2017-05-11,2017-05-17,Same Day,C-1145,Customer 1074,Corporate,United States,Seattle,Washington,87007,Central,P-37883,Technology,Phones,Product 1074,132.96,4,0.12,17.67
ORD-001075,2018-07-22,2018-07-23,Standard Class,C-6804,Customer 1075,Corporate,United States,New York,New York,73632,Central,P-62305,Technology,Copiers,Product 1075,121.38,2,0.12,3.6
